Loan Number,Book ID,Member ID,Loan Date,Due Date,Return Date
04208,978-0-7416-0527-6,411631,2024-08-19,2024-09-07,2024-09-07
04209,978-0-611-97480-8,775679,2024-08-19,2024-09-06,2024-09-08
04210,978-1-230-12229-8,175973,2024-08-19,2024-09-09,2024-08-28
04211,978-1-170-12780-3,153509,2024-08-19,2024-09-02,2024-08-28
04212,978-1-04-435992-7,512628,2024-08-19,2024-09-14,
04213,978-1-892379-74-0,103862,2024-08-20,2024-09-03,2024-09-03
04214,978-1-06-455839-3,263878,2024-08-20,2024-09-06,2024-08-24
04215,978-1-06-331890-5,693050,2024-08-20,2024-09-09,2024-09-02
04216,978-0-8380-9466-2,823312,2024-08-20,2024-09-07,2024-09-06
04217,978-1-4794-9286-2,689498,2024-08-21,2024-09-14,2024-09-14
04218,978-0-311-64816-0,427285,2024-08-21,2024-09-16,2024-08-27
04219,978-1-05-409396-5,679287,2024-08-22,2024-09-13,2024-09-13
04220,978-0-526-51623-0,350839,2024-08-22,2024-09-05,2024-09-06
04221,978-0-483-28324-4,781058,2024-08-22,2024-09-12,2024-09-15
04222,978-0-524-11714-9,314546,2024-08-23,2024-09-12,2024-10-03
04223,978-1-84799-540-7,440087,2024-08-23,2024-09-13,2024-09-14
04224,978-1-252-01607-0,611274,2024-08-23,2024-09-12,2024-08-28
04225,978-0-12-782389-8,198628,2024-08-23,2024-09-06,2024-09-07
04226,978-1-5399-3430-1,865769,2024-08-23,2024-09-19,2024-09-21
04227,978-0-464-45706-0,984290,2024-08-24,2024-09-10,2024-09-11
04228,978-1-9781-2058-7,790966,2024-08-24,2024-09-20,2024-08-28
04229,978-1-150-84380-8,104749,2024-08-24,2024-09-16,2024-08-25
04230,978-1-156-46610-0,801949,2024-08-24,2024-09-11,2024-09-14
04231,978-1-58132-385-6,367136,2024-08-24,2024-09-12,2024-09-24
04232,978-1-79401-898-3,129127,2024-08-24,2024-09-20,2024-09-22
04233,978-0-10-301438-8,157003,2024-08-24,2024-09-13,2024-09-21
04234,978-1-112-48780-4,957402,2024-08-26,2024-09-18,2024-10-08
04235,978-1-244-54720-9,346033,2024-08-26,2024-09-13,2024-09-17
04236,978-1-5449-7068-4,265770,2024-08-27,2024-09-19,2024-09-01
04237,978-0-7809-0220-6,402886,2024-08-27,2024-09-18,2024-09-18
04238,978-1-59825-558-4,546755,2024-08-27,2024-09-20,2024-09-21
04239,978-1-64976-744-8,221658,2024-08-27,2024-09-19,2024-09-20
04240,978-0-675-47735-2,235171,2024-08-27,2024-09-24,2024-09-16
04241,978-0-86736-524-5,361785,2024-08-27,2024-09-21,2024-09-22
04242,978-0-939357-82-6,742782,2024-08-27,2024-09-22,
04243,978-1-133-88128-5,554921,2024-08-28,2024-09-12,2024-09-12
04244,978-0-7732-8709-9,472563,2024-08-28,2024-09-23,2024-10-05
04245,978-0-277-74085-4,958140,2024-08-28,2024-09-23,2024-09-08
04246,978-0-07-172929-1,655781,2024-08-28,2024-09-13,2024-09-13
04247,978-0-651-96527-9,995950,2024-08-28,2024-09-20,2024-09-20
04248,978-1-382-29411-9,291484,2024-08-29,2024-09-12,2024-09-06
04249,978-0-639-04724-9,155774,2024-08-29,2024-09-19,2024-09-22
04250,978-0-00-925502-1,333594,2024-08-29,2024-09-26,2024-09-29
04251,978-1-389-21615-2,612345,2024-08-30,2024-09-15,2024-09-15
04252,978-0-489-73553-2,333594,2024-08-30,2024-09-14,2024-09-14
04253,978-1-83346-160-2,437756,2024-08-30,2024-09-20,2024-09-22
04254,978-1-269-18888-3,344671,2024-08-30,2024-09-18,2024-09-19
04255,978-1-71068-124-6,986552,2024-08-30,2024-09-21,2024-09-24
04256,978-0-378-16424-5,620218,2024-08-30,2024-09-25,2024-09-28
04257,978-1-346-75364-5,777942,2024-08-30,2024-09-13,2024-09-07
04258,978-0-223-57487-8,200626,2024-08-30,2024-09-15,2024-09-16
04259,978-0-696-74909-4,832227,2024-08-31,2024-09-28,2024-09-28
04260,978-1-00-493998-5,834639,2024-08-31,2024-09-18,2024-09-19
04261,978-1-307-56724-3,615266,2024-08-31,2024-09-21,2024-09-23
04262,978-0-649-66308-8,539251,2024-09-01,2024-09-21,2024-10-04
04263,978-0-371-81918-0,595161,2024-09-01,2024-09-20,2024-09-23
04264,978-1-4506-0943-2,247286,2024-09-01,2024-09-26,2024-09-28
04265,978-1-07-485985-5,324606,2024-09-01,2024-09-19,2024-09-11
04266,978-0-289-96413-2,335266,2024-09-01,2024-09-21,2024-09-22
04267,978-0-475-74526-2,251512,2024-09-01,2024-09-19,2024-10-06
04268,978-0-377-19711-4,367406,2024-09-01,2024-09-18,2024-10-16
04269,978-1-126-48888-0,333313,2024-09-01,2024-09-29,2024-10-15
04270,978-1-64976-744-8,528832,2024-09-02,2024-09-25,2024-09-25
04271,978-0-503-32520-6,572740,2024-09-02,2024-09-22,2024-10-12
04272,978-1-70899-113-5,925699,2024-09-02,2024-09-17,2024-09-19
04273,978-1-72422-651-8,723067,2024-09-02,2024-09-28,2024-09-30
04274,978-0-8075-0752-0,397743,2024-09-02,2024-09-24,2024-09-27
04275,978-1-57694-316-8,689498,2024-09-02,2024-09-29,
04276,978-0-7608-4423-6,294837,2024-09-03,2024-09-20,2024-09-20
04277,978-0-9913542-3-8,869762,2024-09-03,2024-09-20,
04278,978-0-7310-7329-0,891111,2024-09-03,2024-09-22,2024-09-23
04279,978-1-881682-24-0,722092,2024-09-03,2024-09-30,2024-10-07
04280,978-1-4887-3429-8,587243,2024-09-03,2024-09-21,2024-09-04
04281,978-0-00-718609-9,620218,2024-09-04,2024-10-01,2024-10-03
04282,978-1-938256-80-6,677232,2024-09-04,2024-09-20,2024-09-22
04283,978-1-80569-685-8,815580,2024-09-04,2024-09-23,2024-09-26
04284,978-1-229-16361-5,505894,2024-09-04,2024-09-26,2024-09-27
04285,978-1-03-313295-1,470937,2024-09-04,2024-09-24,2024-09-25
04286,978-1-64074-922-1,745073,2024-09-04,2024-09-27,2024-10-19
04287,978-1-148-76416-0,226994,2024-09-04,2024-10-01,2024-10-26
04288,978-0-13-354511-1,182362,2024-09-05,2024-09-29,2024-09-30
04289,978-0-936686-63-9,935409,2024-09-05,2024-10-03,2024-10-15
04290,978-0-13-931719-4,860109,2024-09-05,2024-09-21,2024-09-24
04291,978-1-308-01761-7,903315,2024-09-05,2024-09-28,2024-09-28
04292,978-1-234-57883-1,595161,2024-09-06,2024-09-29,2024-10-04
04293,978-0-08-199660-7,809738,2024-09-06,2024-09-29,2024-10-18
04294,978-1-65848-143-4,642581,2024-09-06,2024-10-02,2024-09-27
04295,978-0-477-05138-5,590377,2024-09-06,2024-10-04,2024-10-04
04296,978-0-667-60658-6,240216,2024-09-06,2024-09-28,2024-09-28
04297,978-1-872608-48-8,315029,2024-09-06,2024-09-28,
04298,978-1-295-57597-8,316373,2024-09-07,2024-10-01,2024-10-03
04299,978-1-234-26442-0,680639,2024-09-07,2024-09-25,2024-09-28
04300,978-0-9817640-5-4,757901,2024-09-07,2024-09-30,2024-09-30
04301,978-1-964639-69-7,940605,2024-09-07,2024-10-04,2024-09-23
04302,978-1-80429-974-6,226994,2024-09-08,2024-10-05,2024-10-08
04303,978-0-284-54119-2,463013,2024-09-08,2024-10-05,2024-10-07
04304,978-1-951692-90-2,986077,2024-09-08,2024-10-02,2024-10-02
04305,978-0-370-11154-4,857343,2024-09-08,2024-09-23,2024-09-26
04306,978-0-2282-2173-9,578517,2024-09-08,2024-10-05,2024-09-09
04307,978-1-232-59915-9,919965,2024-09-08,2024-10-01,2024-10-12
04308,978-0-647-09283-5,174257,2024-09-08,2024-10-03,
04309,978-1-63357-470-0,250986,2024-09-08,2024-10-04,2024-10-05
04310,978-1-261-48957-5,872944,2024-09-09,2024-09-23,2024-10-11
04311,978-1-00-014317-1,588062,2024-09-09,2024-09-27,2024-09-19
04312,978-0-232-29734-8,816705,2024-09-09,2024-09-26,2024-09-26
04313,978-0-470-56131-7,535301,2024-09-10,2024-10-07,2024-10-09
04314,978-1-65592-185-8,366730,2024-09-10,2024-09-24,2024-09-26
04315,978-1-336-93543-3,814272,2024-09-10,2024-09-25,2024-09-26
04316,978-0-632-24624-3,865769,2024-09-10,2024-09-24,2024-09-14
04317,978-1-148-60050-5,365977,2024-09-10,2024-09-29,2024-10-21
04318,978-1-309-16750-2,195144,2024-09-11,2024-10-02,2024-10-05
04319,978-1-5369-2042-0,876483,2024-09-11,2024-10-08,2024-10-09
04320,978-1-109-55489-2,554921,2024-09-11,2024-10-02,2024-10-04
04321,978-1-67549-452-3,182611,2024-09-11,2024-10-02,2024-09-22
04322,978-1-914894-91-6,333978,2024-09-12,2024-10-08,2024-09-18
04323,978-1-312-01226-4,166561,2024-09-12,2024-09-26,2024-09-20
04324,978-0-210-89071-4,568215,2024-09-12,2024-09-30,2024-09-23
04325,978-1-9844-3467-8,812003,2024-09-12,2024-09-27,2024-09-27
04326,978-0-8233-6905-8,168561,2024-09-13,2024-10-07,2024-10-07
04327,978-0-9651596-1-6,623581,2024-09-13,2024-10-10,2024-09-26
04328,978-0-7512-5571-3,675743,2024-09-13,2024-09-27,2024-09-29
04329,978-0-7433-5518-6,988613,2024-09-13,2024-10-09,2024-09-16
04330,978-0-8228-8799-7,472563,2024-09-13,2024-10-03,2024-10-02
04331,978-0-516-59598-6,455808,2024-09-13,2024-09-30,2024-09-20
04332,978-0-601-70218-3,845287,2024-09-13,2024-10-07,2024-10-06
04333,978-0-597-33476-4,485875,2024-09-13,2024-09-29,2024-10-01
04334,978-0-13-806795-3,285342,2024-09-13,2024-10-03,2024-10-04
04335,978-0-14-473849-6,425214,2024-09-14,2024-09-30,2024-10-02
04336,978-1-4931-6935-1,612345,2024-09-14,2024-10-09,2024-09-15
04337,978-1-963290-79-0,217077,2024-09-14,2024-10-11,2024-10-14
04338,978-1-310-89104-5,221658,2024-09-15,2024-10-05,2024-10-05
04339,978-0-679-28994-4,833479,2024-09-15,2024-10-06,2024-10-21
04340,978-0-02-653118-4,677533,2024-09-16,2024-10-08,2024-10-01
04341,978-0-05-451476-0,316243,2024-09-16,2024-10-14,2024-10-17
04342,978-0-88621-733-4,247546,2024-09-16,2024-10-14,2024-10-17
04343,978-0-243-67425-1,876866,2024-09-16,2024-10-05,2024-09-26
04344,978-1-945408-43-4,564265,2024-09-16,2024-10-14,2024-10-14
04345,978-1-9740-4021-6,891111,2024-09-17,2024-10-14,2024-10-17
04346,978-0-651-32481-6,382686,2024-09-17,2024-10-12,2024-10-12
04347,978-0-360-51621-2,465040,2024-09-17,2024-10-11,2024-10-13
04348,978-0-245-16219-0,830537,2024-09-17,2024-10-04,2024-10-05
04349,978-1-68611-299-7,350839,2024-09-18,2024-10-13,2024-10-14
04350,978-0-461-88141-7,583353,2024-09-18,2024-10-14,2024-09-24
04351,978-0-642-65499-1,623581,2024-09-18,2024-10-02,2024-10-09
04352,978-0-409-52336-2,465040,2024-09-18,2024-10-16,2024-10-17
04353,978-1-960423-93-1,367406,2024-09-18,2024-10-03,2024-10-05
04354,978-1-311-36390-9,918492,2024-09-18,2024-10-15,2024-10-04
04355,978-1-192-41760-9,265599,2024-09-18,2024-10-07,2024-10-07
04356,978-0-06-359564-4,239536,2024-09-18,2024-10-13,2024-11-03
04357,978-1-884980-48-0,434067,2024-09-18,2024-10-14,2024-10-06
04358,978-1-102-17176-8,988613,2024-09-19,2024-10-04,2024-10-01
04359,978-0-625-28920-2,298034,2024-09-19,2024-10-06,2024-10-07
04360,978-1-71900-620-0,294837,2024-09-19,2024-10-09,2024-10-11
04361,978-0-422-45656-2,222693,2024-09-20,2024-10-11,2024-10-14
04362,978-0-393-13205-2,503797,2024-09-20,2024-10-04,2024-10-07
04363,978-1-109-14091-0,587862,2024-09-20,2024-10-15,2024-10-17
04364,978-0-369-15902-1,985701,2024-09-21,2024-10-12,2024-09-28
04365,978-0-88576-343-6,566541,2024-09-21,2024-10-16,2024-11-10
04366,978-0-925283-25-2,722092,2024-09-21,2024-10-07,2024-09-27
04367,978-0-564-89036-1,219437,2024-09-21,2024-10-07,2024-10-09
04368,978-1-283-64826-4,142751,2024-09-21,2024-10-19,2024-09-29
04369,978-1-57694-316-8,294078,2024-09-22,2024-10-11,2024-10-11
04370,978-1-167-43991-9,708731,2024-09-22,2024-10-16,2024-10-19
04371,978-0-07-805734-2,600700,2024-09-22,2024-10-20,2024-10-11
04372,978-1-60813-636-0,790155,2024-09-22,2024-10-13,2024-10-01
04373,978-1-399-05981-7,702263,2024-09-22,2024-10-18,2024-10-21
04374,978-1-79813-469-6,415681,2024-09-22,2024-10-19,2024-10-22
04375,978-1-04-225556-6,612927,2024-09-22,2024-10-09,2024-11-07
04376,978-1-4050-7542-8,970125,2024-09-22,2024-10-14,2024-10-15
04377,978-1-148-60050-5,512628,2024-09-22,2024-10-19,2024-10-20
04378,978-1-122-28057-0,779395,2024-09-22,2024-10-17,2024-10-19
04379,978-0-933972-95-7,307067,2024-09-23,2024-10-11,2024-10-18
04380,978-0-89280-065-0,310926,2024-09-23,2024-10-07,2024-11-06
04381,978-1-937801-48-9,333313,2024-09-23,2024-10-13,2024-10-16
04382,978-0-7342-6392-6,572740,2024-09-23,2024-10-10,2024-09-29
04383,978-0-477-05138-5,148812,2024-09-24,2024-10-16,2024-10-18
04384,978-1-78945-782-7,818832,2024-09-24,2024-10-13,2024-10-13
04385,978-0-7150-0277-3,697066,2024-09-24,2024-10-21,2024-10-23
04386,978-1-06-353646-0,641526,2024-09-24,2024-10-18,2024-10-18
04387,978-0-9593260-1-7,512029,2024-09-25,2024-10-21,2024-10-08
04388,978-0-490-93072-8,419616,2024-09-25,2024-10-22,2024-10-28
04389,978-0-402-71791-1,399998,2024-09-25,2024-10-14,2024-10-02
04390,978-0-668-22780-3,612927,2024-09-26,2024-10-19,2024-10-19
04391,978-1-02-535028-8,290728,2024-09-26,2024-10-20,2024-10-20
04392,978-0-388-65230-5,175032,2024-09-27,2024-10-17,2024-10-19
04393,978-0-649-17815-5,749741,2024-09-27,2024-10-17,2024-10-01
04394,978-1-200-25639-8,367118,2024-09-27,2024-10-25,2024-10-26
04395,978-1-71875-882-7,222693,2024-09-27,2024-10-16,2024-10-17
04396,978-0-474-13025-0,627770,2024-09-27,2024-10-23,2024-10-24
04397,978-1-4387-4235-9,845287,2024-09-27,2024-10-16,2024-10-17
04398,978-0-00-473742-3,929683,2024-09-27,2024-10-25,2024-10-09
04399,978-1-147-06644-9,142751,2024-09-27,2024-10-14,2024-10-17
04400,978-1-186-59601-3,350839,2024-09-27,2024-10-11,2024-10-13
04401,978-0-275-03625-6,790993,2024-09-28,2024-10-25,2024-10-26
04402,978-0-7540-5580-8,225417,2024-09-28,2024-10-18,2024-10-18
04403,978-0-698-77848-1,920002,2024-09-28,2024-10-24,2024-10-25
04404,978-0-928396-36-2,174369,2024-09-28,2024-10-19,2024-10-19
04405,978-1-105-26014-8,232171,2024-09-28,2024-10-16,2024-10-17
04406,978-0-9524882-5-5,611274,2024-09-28,2024-10-16,2024-10-17
04407,978-1-246-30287-5,899281,2024-09-28,2024-10-12,2024-11-10
04408,978-0-08-837140-7,742782,2024-09-28,2024-10-19,2024-10-19
04409,978-0-497-84925-2,826042,2024-09-29,2024-10-18,2024-10-21
04410,978-1-01-319806-9,798072,2024-09-30,2024-10-20,2024-10-20
04411,978-1-292-72533-8,841701,2024-09-30,2024-10-17,2024-10-19
04412,978-1-05-010434-4,684835,2024-09-30,2024-10-16,2024-10-15
04413,978-0-9971561-8-8,512628,2024-09-30,2024-10-23,2024-10-19
04414,978-0-508-47285-1,457021,2024-09-30,2024-10-19,2024-10-19
04415,978-0-606-46750-6,447762,2024-09-30,2024-10-18,2024-11-15
04416,978-1-157-93600-8,490130,2024-09-30,2024-10-28,2024-10-30
04417,978-0-7297-9695-8,697066,2024-09-30,2024-10-19,2024-10-02
04418,978-0-07-805734-2,841604,2024-09-30,2024-10-19,2024-10-21
04419,978-0-584-84594-5,475032,2024-09-30,2024-10-22,2024-10-05
04420,978-1-179-74048-5,265599,2024-10-01,2024-10-19,2024-10-21
04421,978-0-14-765035-1,745952,2024-10-01,2024-10-22,2024-10-23
04422,978-0-536-68675-6,458282,2024-10-01,2024-10-15,2024-10-15
04423,978-1-4948-7713-2,826042,2024-10-02,2024-10-20,2024-10-21
04424,978-0-05-413440-1,325181,2024-10-02,2024-10-22,2024-10-25
04425,978-0-354-02705-2,736750,2024-10-03,2024-10-17,2024-10-18
04426,978-0-445-87276-9,145010,2024-10-03,2024-10-23,2024-11-20
04427,978-1-58330-152-4,720333,2024-10-04,2024-10-22,2024-10-05
04428,978-0-486-07440-5,994166,2024-10-04,2024-10-20,2024-10-22
04429,978-0-13-745926-1,215560,2024-10-04,2024-10-31,2024-10-22
04430,978-1-79746-853-2,951332,2024-10-04,2024-10-18,2024-10-18
04431,978-1-4763-6967-9,619557,2024-10-05,2024-10-26,2024-10-26
04432,978-1-02-784767-0,790993,2024-10-05,2024-10-20,2024-10-20
04433,978-0-02-653118-4,415681,2024-10-05,2024-10-29,2024-11-01
04434,978-0-7085-3325-3,139188,2024-10-05,2024-11-01,2024-11-03
04435,978-1-04-689590-4,303838,2024-10-05,2024-10-27,2024-10-27
04436,978-1-01-864678-7,783961,2024-10-05,2024-10-26,2024-10-26
04437,978-1-935084-10-5,623004,2024-10-06,2024-10-21,2024-10-22
04438,978-0-620-43134-7,551353,2024-10-06,2024-11-02,2024-11-04
04439,978-0-7465-8275-6,985701,2024-10-06,2024-10-30,2024-10-31
04440,978-0-434-96708-7,654747,2024-10-06,2024-11-02,2024-11-04
04441,978-1-86100-148-1,535301,2024-10-06,2024-11-02,2024-11-03
04442,978-0-280-76077-1,797590,2024-10-06,2024-10-24,2024-10-24
04443,978-0-7266-5250-9,578517,2024-10-07,2024-10-22,2024-10-24
04444,978-1-56702-207-0,596467,2024-10-07,2024-10-22,2024-10-22
04445,978-1-239-92478-7,460023,2024-10-08,2024-11-02,2024-11-05
04446,978-0-275-96449-8,921367,2024-10-08,2024-10-26,2024-10-26
04447,978-0-503-94470-4,912085,2024-10-08,2024-10-26,2024-10-28
04448,978-1-4404-6567-3,262760,2024-10-08,2024-11-03,2024-11-05
04449,978-0-911993-02-8,109684,2024-10-08,2024-10-31,2024-11-02
04450,978-0-914427-60-5,900611,2024-10-08,2024-10-23,2024-10-24
04451,978-0-8315-2301-5,844292,2024-10-08,2024-11-01,2024-11-02
04452,978-1-288-37771-8,909436,2024-10-08,2024-10-27,2024-10-30
04453,978-0-03-226945-3,182611,2024-10-08,2024-10-23,2024-10-30
04454,978-1-86100-148-1,951796,2024-10-08,2024-11-05,2024-11-07
04455,978-1-76576-433-8,682691,2024-10-09,2024-10-23,2024-10-25
04456,978-0-8333-8778-3,805327,2024-10-10,2024-11-02,2024-11-02
04457,978-1-322-70190-5,945850,2024-10-10,2024-10-27,2024-10-27
04458,978-1-156-75056-8,958140,2024-10-10,2024-10-28,2024-11-13
04459,978-0-09-133561-8,235171,2024-10-11,2024-10-28,2024-10-25
04460,978-1-82173-637-8,472563,2024-10-11,2024-10-28,2024-10-28
04461,978-0-300-46540-2,497971,2024-10-11,2024-11-01,2024-11-04
04462,978-1-84219-689-2,103862,2024-10-11,2024-10-29,2024-10-30
04463,978-1-5295-7635-1,294078,2024-10-11,2024-10-30,2024-10-17
04464,978-1-269-18888-3,453331,2024-10-11,2024-10-27,2024-10-29
04465,978-0-86412-443-2,465040,2024-10-11,2024-11-04,2024-11-07
04466,978-0-89897-149-1,449331,2024-10-12,2024-11-07,2024-11-07
04467,978-0-15-400607-3,350839,2024-10-12,2024-11-07,2024-11-10
04468,978-1-83062-339-3,104749,2024-10-12,2024-11-08,2024-10-14
04469,978-0-12-285774-4,896394,2024-10-12,2024-11-06,2024-11-08
04470,978-1-09-648100-3,745536,2024-10-12,2024-11-01,2024-10-13
04471,978-0-601-57947-1,235578,2024-10-12,2024-11-09,2024-11-23
04472,978-0-7286-6033-5,765375,2024-10-13,2024-11-04,2024-11-23
04473,978-0-456-13580-8,734067,2024-10-13,2024-11-04,2024-11-21
04474,978-0-936282-03-9,451613,2024-10-13,2024-11-07,2024-11-08
04475,978-1-01-252878-2,460023,2024-10-13,2024-10-27,2024-10-29
04476,978-1-77426-120-0,456609,2024-10-13,2024-10-31,2024-11-03
04477,978-1-81957-859-1,665206,2024-10-14,2024-11-11,2024-11-13
04478,978-0-575-52722-5,215560,2024-10-14,2024-10-28,2024-11-09
04479,978-1-241-90663-4,461080,2024-10-14,2024-11-04,2024-11-05
04480,978-1-4904-1693-9,247180,2024-10-14,2024-10-30,2024-10-15
04481,978-0-691-29435-3,886243,2024-10-14,2024-11-06,
04482,978-0-421-21940-3,488385,2024-10-15,2024-11-07,2024-11-10
04483,978-1-58779-418-6,694581,2024-10-15,2024-11-08,2024-11-09
04484,978-1-86363-135-8,484750,2024-10-15,2024-11-09,2024-11-27
04485,978-1-5459-3570-5,485648,2024-10-15,2024-11-07,2024-11-01
04486,978-1-61075-524-5,736750,2024-10-16,2024-11-04,2024-11-06
04487,978-0-587-66038-5,432743,2024-10-16,2024-11-05,2024-11-05
04488,978-0-7758-4324-8,282803,2024-10-16,2024-11-05,2024-11-05
04489,978-0-274-99761-9,875262,2024-10-16,2024-11-11,2024-11-04
04490,978-0-277-74085-4,578517,2024-10-16,2024-11-01,2024-11-01
04491,978-1-5412-7041-1,632506,2024-10-16,2024-11-08,2024-11-09
04492,978-1-4313-8996-4,818832,2024-10-16,2024-11-13,2024-11-30
04493,978-0-16-247774-2,563313,2024-10-16,2024-10-31,2024-11-10
04494,978-0-366-07279-8,329577,2024-10-17,2024-11-02,2024-11-08
04495,978-1-71531-644-0,726727,2024-10-17,2024-11-13,2024-11-14
04496,978-1-5124-3687-7,780328,2024-10-17,2024-11-09,2024-11-11
04497,978-0-7321-2922-4,744128,2024-10-17,2024-11-06,2024-11-07
04498,978-0-260-61314-1,988613,2024-10-17,2024-11-13,2024-11-13
04499,978-0-7918-6318-3,488476,2024-10-17,2024-11-11,2024-11-11
04500,978-1-77465-345-6,286722,2024-10-17,2024-11-09,2024-11-22
04501,978-0-335-90167-8,374564,2024-10-18,2024-11-08,2024-11-01
04502,978-0-505-37622-0,290655,2024-10-18,2024-11-09,2024-10-31
04503,978-0-203-95302-0,344102,2024-10-18,2024-11-14,2024-11-15
04504,978-1-4252-9797-8,677533,2024-10-18,2024-11-12,2024-12-09
04505,978-0-582-65325-2,869998,2024-10-18,2024-11-12,2024-11-12
04506,978-0-385-91282-2,629621,2024-10-18,2024-11-02,2024-11-05
04507,978-0-87389-455-5,877855,2024-10-18,2024-11-15,2024-11-16
04508,978-1-4625-7880-1,600700,2024-10-18,2024-11-14,2024-11-12
04509,978-1-361-87182-9,458282,2024-10-19,2024-11-16,2024-11-19
04510,978-0-917148-18-7,856344,2024-10-19,2024-11-04,2024-11-04
04511,978-1-157-32490-4,723067,2024-10-19,2024-11-08,2024-11-09
04512,978-1-927545-19-5,805327,2024-10-19,2024-11-03,2024-12-03
04513,978-0-7085-2038-3,479587,2024-10-19,2024-11-05,2024-11-07
04514,978-0-10-352256-2,195144,2024-10-20,2024-11-11,2024-11-09
04515,978-1-179-92170-9,512029,2024-10-20,2024-11-10,2024-11-10
04516,978-1-995176-85-7,371558,2024-10-20,2024-11-13,2024-11-13
04517,978-1-68780-609-3,786122,2024-10-20,2024-11-08,2024-11-11
04518,978-1-77939-703-4,706695,2024-10-20,2024-11-08,2024-11-11
04519,978-0-7440-2919-2,411631,2024-10-21,2024-11-05,2024-11-06
04520,978-0-690-86756-5,300644,2024-10-21,2024-11-08,2024-11-26
04521,978-0-940238-55-8,455808,2024-10-21,2024-11-05,2024-10-27
04522,978-0-01-617113-0,583554,2024-10-21,2024-11-12,2024-11-15
04523,978-0-617-62889-7,460023,2024-10-21,2024-11-05,2024-11-19
04524,978-0-10-280896-4,745536,2024-10-21,2024-11-17,2024-11-18
04525,978-1-4275-7496-1,678332,2024-10-21,2024-11-08,2024-11-10
04526,978-1-341-17468-1,838150,2024-10-21,2024-11-16,2024-12-05
04527,978-1-70432-475-3,788176,2024-10-22,2024-11-19,2024-11-20
04528,978-1-884397-11-0,745073,2024-10-22,2024-11-19,2024-11-22
04529,978-0-655-14249-2,356702,2024-10-23,2024-11-06,2024-11-09
04530,978-1-04-421662-6,617762,2024-10-23,2024-11-10,2024-11-22
04531,978-1-61724-757-6,849119,2024-10-23,2024-11-11,2024-11-11
04532,978-1-250-11585-0,872944,2024-10-23,2024-11-08,2024-11-09
04533,978-0-434-96708-7,198628,2024-10-24,2024-11-10,2024-10-27
04534,978-1-85879-455-6,187589,2024-10-24,2024-11-16,2024-11-19
04535,978-0-672-24235-9,588062,2024-10-24,2024-11-15,2024-11-17
04536,978-1-64341-822-3,688670,2024-10-24,2024-11-21,2024-12-07
04537,978-0-284-46059-2,970125,2024-10-24,2024-11-19,
04538,978-1-200-25639-8,207350,2024-10-24,2024-11-07,2024-11-10
04539,978-0-610-42546-2,904115,2024-10-24,2024-11-21,2024-11-17
04540,978-0-07-266961-9,587862,2024-10-25,2024-11-20,2024-11-17
04541,978-1-55944-805-5,935392,2024-10-25,2024-11-20,2024-11-21
04542,978-0-311-98637-8,362673,2024-10-26,2024-11-12,2024-11-08
04543,978-0-07-141035-9,333313,2024-10-26,2024-11-22,2024-11-24
04544,978-0-2283-7345-2,581119,2024-10-26,2024-11-16,2024-11-18
04545,978-0-05-290401-3,865769,2024-10-26,2024-11-23,2024-11-10
04546,978-0-494-41066-0,844292,2024-10-26,2024-11-19,2024-11-20
