Book ID,Title,Author,Genre,Publication Year,Copies Available
978-1-59962-734-2,The Perfect Wonders,Allen Franklin,Travel & Exploration,1997,3
978-0-253-62785-8,Civilizations Of The Ultimate Generation,Rachel Conley,History,2006,10
978-1-171-12660-7,Quantum: A Network Story,Julia Watson,Science & Technology,1988,17
978-0-7521-1320-3,The Evidence Of Justins,Ashley Frazier,Mystery/Thriller,1972,12
978-1-4815-8421-0,The Kiss Together,Laura Rodriguez,Romance,2010,16
978-0-8468-3395-6,The Better Of Angelas,Tristan Cross,Self-Help,1955,1
978-0-245-09291-6,When Understanding Meets Future,Joseph French,Science & Technology,2001,17
978-1-86077-191-0,The Heart Adoration,Jose Wilcox Jr.,Romance,1978,1
978-1-5194-0459-6,Pages And The Boundaries,Monica Jones,Memoir,2019,6
978-1-71969-189-5,The Silent Pursuit,Joseph Glover,Mystery/Thriller,1974,18
978-0-257-56195-0,Enchanted Above Castle,Brian Fowler Jr.,Fantasy,1992,6
978-0-08-587603-5,Theory In The Sanctuary,Dylan Anderson,Science & Technology,2008,16
978-1-253-24719-0,Alien: 1945,Sarah Hall,Science Fiction,1971,9
978-0-8269-8357-2,Dish: A Feast Story,Willie Reynolds,Cooking,1975,14
978-1-00-931732-0,The Realm Enchanted,Erin Warren,Fantasy,1953,16
978-0-8233-6905-8,Expedition And The Passport,Patrick Johnston V,Travel & Exploration,2006,8
978-1-85912-026-2,How To Find Pursuit,Melissa Meyer,Mystery/Thriller,1952,9
978-0-580-32448-2,The Impossible Resilience,Austin Perez,Memoir,2018,17
978-1-63894-394-5,Justin'S Success,Dylan Porter,Biography & Autobiography,1987,10
978-0-9588366-2-3,How To Find Wellbeing,Matthew Mills,Self-Help,2005,6
978-0-696-74909-4,When Journey Meets Moments,Zachary Morris,Biography & Autobiography,1966,18
978-0-07-156363-5,Science: A Method Story,Anna Howard,Science & Technology,2014,10
978-1-09-858436-8,Resilience In The Forest,Jessica Gentry,Self-Help,1983,6
978-0-8050-9510-4,How To Remember Adventure,Dustin Reid,Children Books,2015,14
978-1-56004-287-7,Market: A Nation Story,Jennifer Maldonado,Politics & Economics,1991,5
978-0-357-23630-7,Potential Of The Lost Night,Tracey Webster,Self-Help,1997,1
978-1-59779-789-4,Data And The Principles,Sarah Reeves,Science & Technology,1951,18
978-1-82953-777-9,When Confidence Meets Wellbeing,Jessica Martinez,Self-Help,1959,14
978-0-12-619477-7,Wellbeing: 1817,Lacey Gray,Self-Help,1988,14
978-1-64980-441-9,When Loss Meets Silence,Nina Mccormick,Literary Fiction,1982,4
978-1-4252-9797-8,When Discovery Meets Tiny,James Shelton,Children Books,1998,5
978-0-313-81769-4,The Redemption Of Monicas,Tiffany Long,Literary Fiction,2010,3
978-1-9823-5778-8,When Origins Meets Justice,Madison Herman DDS,Graphic Novels & Comics,1951,18
978-1-57677-329-1,Resilience In The Night,Brenda Johnson,Self-Help,2004,8
978-1-212-44996-2,How To Find Mastering,Vicki Morgan,Self-Help,2006,5
978-0-9709315-4-2,The Life Of Christinas,Jeffrey Rogers,Biography & Autobiography,2005,3
978-0-9837672-7-5,Truth And The Road,Shawn Clark,Memoir,2001,2
978-1-06-074913-9,When Case Meets Deception,Tim Collins,Mystery/Thriller,1991,7
978-1-4596-5733-5,Blood Of The Impossible Day,Nicole Reed,Horror,1980,7
978-0-360-13553-6,The Power Goals,William Payne,Self-Help,1994,16
978-1-126-48888-0,Ancient And The Story,Zachary Washington,History,1981,13
978-1-398-13097-5,The Ultimate Singularity,Matthew Alvarez,Science Fiction,1991,17
978-0-7438-9421-0,Day And The Little,Marvin Schroeder,Children Books,2013,4
978-0-522-17569-1,Wellbeing: A Better Story,Erin Frank,Self-Help,1995,1
978-1-09-910198-4,Dystopia Without Tower,Daniel White,Science Fiction,1972,20
978-1-919745-40-4,The Ultimate Embrace,Glenda Stein,Romance,1998,2
978-1-953675-02-6,Feast: A Traditional Story,Joshua Crawford,Cooking,1972,2
978-1-56524-559-4,Happy In The Palace,Kelly Phillips,Children Books,1995,20
978-1-60099-502-6,Rhythm: 1932,Lisa Campbell,Poetry,1981,5
978-1-74206-218-1,Heroes: A Timelines Story,Charles Robinson,History,2002,13
978-1-58774-796-0,Discovery: A Quantum Story,Justin Jones,Science & Technology,2017,5
978-1-167-53352-5,Boundaries: A Tale Story,Sabrina Price,Memoir,1992,20
978-1-07-465620-1,Android Of The Ultimate Era,Robert Thompson,Science Fiction,1995,20
978-1-68236-017-0,Secrets: A Vengeance Story,Ashley Jones,Graphic Novels & Comics,1984,16
978-1-263-13158-8,Kingdom And The Quest,Mckenzie Weaver,Fantasy,1959,4
978-0-905667-15-7,Wanderlust: A Journey Story,William Alexander,Travel & Exploration,2002,1
978-1-250-34299-7,Rituals And The Fear,John Reid,Self-Help,1991,7
978-0-12-288124-4,Value And The Money,Benjamin Marshall,Business & Finance,1988,1
978-1-81344-796-1,Survival Of The Lost Millennium,Jeffrey Cobb,Memoir,1979,1
978-1-927968-70-3,Cynthia'S Solitude,Debra Daugherty,Literary Fiction,1969,4
978-1-153-00673-6,Road In The Garden,James Henderson,Memoir,2014,14
978-1-05-075882-0,Affection And The Affection,Gina Dillon,Romance,1967,11
978-1-81362-585-7,Power Of The Hidden Age,Willie Rodriguez,Politics & Economics,2004,9
978-0-7136-9642-4,Roads Through Empire,Preston Stone,Travel & Exploration,1957,17
978-0-368-87266-2,Kirk'S Timelines,Kristen Yang,History,1996,16
978-0-14-609102-5,Family And The Truth,Molly Grant,Literary Fiction,1978,16
978-0-280-99221-9,Market Of The Hidden Era,Ernest Saunders,Politics & Economics,1963,15
978-0-552-33148-7,Secrets Against Empire,Timothy Potts,Cooking,1958,1
978-0-265-96780-5,Timothy'S Vision,Carla West,Literary Fiction,1994,6
978-1-328-77064-6,The Heroes Of Andrews,Jordan Duffy MD,History,1959,12
978-0-380-72439-0,Fear In The Sea,Mia Smith,Horror,1986,20
978-1-75232-138-4,The Love Happily,Calvin Torres,Romance,1956,7
978-0-473-91575-9,The Balance Potential,Maurice Williams,Self-Help,1995,13
978-1-107-81851-4,The Unstoppable Balance,Katie Banks,Self-Help,1996,10
978-0-8174-9585-5,The Unsolved Of Brents,Jeffery Thomas,Mystery/Thriller,1988,9
978-0-2283-3580-1,Promise Of The Final Age,Anita Beard,Romance,1991,6
978-0-86051-404-6,The Final Darkness,Andres Simmons,Mystery/Thriller,1971,20
978-0-8117-3170-6,When Promise Meets Kiss,Kristina Thomas,Romance,1984,18
978-1-00-491384-8,Power: 1883,Mark Miller,Self-Help,1993,6
978-0-7321-2922-4,Android Of The Hidden Century,Diane Briggs,Science Fiction,2015,20
978-1-298-73755-7,Success: A Corporate Story,Norma Price,Business & Finance,1975,3
978-0-932140-49-4,Desire In The Sky,Jessica Madden,Romance,1960,16
978-1-01-824119-7,The Chronicles Of Christophers,Travis Solis,Graphic Novels & Comics,1978,7
978-0-02-336233-0,The Quantum Of Stevens,Aaron Jackson,Science Fiction,1951,10
978-1-4196-9750-0,Capital And The Social,Mrs. Faith Diaz MD,Politics & Economics,2019,18
978-0-585-59630-3,Cherished Of The Perfect Day,Lisa Wright MD,Romance,1981,5
978-1-924220-27-9,Secrets In The Island,Christine Snow,Mystery/Thriller,1983,8
978-0-293-09052-0,Kimberly'S Elf,Joshua Chen,Fantasy,1985,9
978-1-185-43486-6,Linda'S Supernatural,Sarah Pace,Horror,2021,8
978-0-306-30956-4,First Of The Lost Century,Michael Robinson,Children Books,1988,20
978-1-08-285440-8,Scenes Of The Endless Season,Philip Newman,Biography & Autobiography,1970,3
978-1-62016-905-6,The Conspiracy Darkness,Renee Flores,Mystery/Thriller,1953,10
978-0-339-00741-3,The Desire Romantic,Cheryl Pitts,Romance,1956,4
978-0-04-172320-5,When Curious Meets Tiny,Anthony Casey,Children Books,1957,20
978-1-196-90727-4,Jonathan'S Detective,Stephanie Atkinson,Mystery/Thriller,2009,11
978-1-153-41383-1,The Market Policy,Brianna Burns,Politics & Economics,1976,13
978-0-559-45728-9,Farm Against Sanctuary,Gary Nixon,Cooking,2006,1
978-1-4002-5136-0,Savory Of The Lost Season,Marvin Baker MD,Cooking,1953,18
978-1-185-72152-2,Devotion Between Village,Krista Cordova,Romance,1965,8
978-0-87914-859-1,How To Create Social,Noah Monroe,Politics & Economics,1972,19
978-0-297-10155-0,The Glimpse Pages,Steven Garcia,Memoir,1956,3
978-0-573-37251-3,Ghost Above Empire,Craig Jones,Horror,2008,10
978-0-479-31431-0,Dragon Of The Impossible Age,Christopher Perez,Fantasy,2004,19
978-0-7232-5358-7,Andrew'S Wonderful,John Johnson,Children Books,1963,7
978-1-216-91403-9,Nemesis: A Secrets Story,Brittany Stein,Graphic Novels & Comics,2007,5
978-0-00-705606-4,Management: A Market Story,Samantha Ramirez,Business & Finance,1967,17
978-0-518-27011-9,Family Of The Perfect Millennium,Jessica Gilmore,Literary Fiction,1976,1
978-1-341-17468-1,The Rituals Growth,Lance Brooks,Self-Help,2015,8
978-0-9719195-3-2,Villains: A Epic Story,Angelica Graves,Graphic Novels & Comics,2014,12
978-1-4614-8018-1,Thinking Of The Hidden Night,Kevin Williams,Psychology,1987,15
978-0-540-85534-6,Artificial: A Dimension Story,Ryan Wise,Science Fiction,1969,11
978-0-518-38091-7,Devotion Above Sanctuary,Tara Barron,Romance,1970,16
978-0-329-89814-4,The Hidden Technocracy,Brad Ortiz,Science Fiction,1964,18
978-1-4451-9107-2,Feast In The Tower,John Pineda,Cooking,1977,20
978-0-678-27459-0,When Lessons Meets Fall,Christopher Le,Biography & Autobiography,2014,7
978-0-417-38556-3,Science And The Digital,Brittney Robinson,Science & Technology,2012,6
978-0-465-61118-8,The Perfect Footsteps,Dennis Foster,Biography & Autobiography,1999,16
978-1-80989-017-7,Silent: A Words Story,Aaron Moon,Poetry,2021,1
978-1-59693-750-5,Reflections: 1898,Kenneth Berry,Biography & Autobiography,2006,9
978-0-18-867899-4,Detective In The Empire,Eugene Bell,Mystery/Thriller,2002,10
978-0-921508-58-8,How To Create Adoration,Roger Gordon,Romance,1974,9
978-0-355-46320-0,Sara'S Friendly,Daniel Fields,Children Books,1955,13
978-0-284-55151-1,Intelligence: A Unstoppable Story,Henry Savage,Self-Help,1972,14
978-0-7762-8283-1,Deception Of The Lost Night,George Allen,Mystery/Thriller,1962,14
978-1-5279-9081-4,Phantom After Sanctuary,Tammy Nelson,Horror,2005,18
978-1-937832-14-8,The Impossible Engine,Matthew Cline,Science & Technology,1967,3
978-1-67868-051-0,Clue: A Conspiracy Story,Lance Thomas,Mystery/Thriller,1993,16
978-1-09-648100-3,Unstoppable And The Fear,Tina Goodman,Self-Help,2000,11
978-0-524-11714-9,How To Survive Value,Tracy Ryan,Business & Finance,2020,20
978-1-4212-3860-9,When Imagination Meets Wonder,George Mitchell,Children Books,2014,2
978-1-4673-2053-5,Revenge And The Case,Joshua Griffin,Mystery/Thriller,1971,7
978-0-255-06532-0,Fall Of The Forgotten Night,Amanda Griffin,History,1958,16
978-1-4986-1095-7,Truth: A Chapters Story,Brian Mendoza,Memoir,1967,18
978-1-70895-591-5,How To Unlock Exploring,Amy Schaefer,Travel & Exploration,1958,16
978-1-909983-47-2,Sweet And The Cooking,Scott Dodson,Cooking,1981,19
978-1-56572-096-1,Adventures And The Wonderful,Lisa Gardner,Children Books,1991,9
978-0-17-604810-5,How To Embrace Forever,Rebecca Jackson,Romance,1952,10
978-1-970213-39-3,Delicious In The Village,Mr. Donald Carroll,Cooking,1986,11
978-0-533-15668-9,Eyes Of The Secret Season,Dr. Kristen Coleman,Memoir,1991,2
978-0-7022-9646-8,Truth: A Wisdom Story,Maurice Williams,Philosophy,1962,15
978-1-368-88945-2,Family And The Home,Richard Leach,Literary Fiction,1990,8
978-1-00-166888-8,Elizabeth'S Shadows,Adrian Kramer,Biography & Autobiography,1980,14
978-1-4628-0605-8,How To Create Amazing,William Walker,Graphic Novels & Comics,1989,20
978-0-509-90733-8,Witness: A Scenes Story,Karen Mcmillan,Biography & Autobiography,1980,2
978-0-359-46779-2,Triumph Between Village,Bethany James,Biography & Autobiography,2004,2
978-0-693-07307-9,Mystic: A Prophecy Story,Tiffany Paul,Fantasy,2015,20
978-1-334-27232-5,The Euphoria Of Micheles,Collin Mahoney,Romance,2009,13
978-1-71161-500-4,Beloved Of The Perfect Night,Monica Thomas MD,Romance,1988,13
978-1-188-66344-7,The Reason Of Sandras,Robert Walker,Philosophy,1984,20
978-1-300-83658-2,How To Unlock Chronicles,Lori Clark,Biography & Autobiography,2013,14
978-1-214-52622-7,John'S Artificial,Diana Rosales,Science Fiction,1976,5
978-1-02-978663-2,The Parallel Neural,Paul Brown,Science Fiction,1972,13
978-1-86307-119-2,The Flavors Joy,Sheryl Woods,Cooking,2016,8
978-0-7312-2942-0,Jacob'S Case,Kyle Davidson,Mystery/Thriller,1981,7
978-1-55344-556-2,Carolyn'S Fire,Madison Manning,Memoir,2006,18
978-0-202-99363-8,Terror In The River,Jacqueline Lewis,Horror,1983,6
978-1-57234-056-5,The Innovation Of Ryans,Hannah White,Science & Technology,1983,15
978-0-7784-2244-0,When Haunted Meets Whispering,Angela Reyes,Horror,2011,10
978-1-162-44205-1,Confidence In The Island,Michelle Fisher MD,Self-Help,2006,8
978-1-375-73276-5,Cosmos And The Galactic,Michael Peterson,Science Fiction,1983,14
978-1-01-790827-5,Empire In The Tower,Elizabeth Mcconnell,History,1963,6
978-1-80268-062-1,The Mystic Elf,Samuel Mitchell,Fantasy,1988,5
978-1-85835-490-3,Dragon Through Mountains,Samantha Quinn,Fantasy,2006,2
978-0-7813-5965-8,Christine'S Rituals,William Miller,Self-Help,2000,12
978-1-4192-5458-1,Mindset Of The Impossible Year,Austin Mckenzie,Self-Help,1970,5
978-1-885635-23-5,Ancient Of The Secret Millennium,Zachary Shaw,History,2020,15
978-1-61130-639-2,The Journey Journey,Charles Carpenter,History,1992,20
978-0-255-54037-7,The Promise Of Roses,Steven Johnson,Romance,1959,5
978-1-218-73330-0,Savory And The Cuisine,Philip Steele,Cooking,1968,3
978-0-607-24478-6,How To Pursue Fall,John Perez,Biography & Autobiography,1993,9
978-0-277-65450-2,Adventures Of The Lost Era,Robert Merritt,Children Books,1959,3
978-1-00-362636-7,The Habits Happiness,Denise Turner,Self-Help,1958,10
978-1-77725-582-4,Farm: 1947,Christopher Reyes,Cooking,1985,16
978-1-82606-147-5,Darkness: 1977,Marco Townsend,Mystery/Thriller,1982,12
978-1-85442-810-3,Emotion And The Sonnets,Kenneth Camacho,Poetry,1962,17
978-0-250-28466-5,Savory: A Recipes Story,Laura Aguirre,Cooking,1975,18
978-1-76625-666-5,Magic In The Night,Kyle Pearson,Children Books,2004,1
978-0-18-679146-6,Change And The Fall,Shelia Bush,History,2022,1
978-0-17-483562-2,Lyrical: A Verses Story,Sarah Stanley,Poetry,1952,10
978-1-117-16554-7,The Capital Strategy,Adam Clayton,Politics & Economics,1960,18
978-0-207-45842-2,Detective: A Evidence Story,Justin Walker,Mystery/Thriller,1952,3
978-1-283-05611-3,Unsolved: 1863,Jeremy Frye,Mystery/Thriller,1997,14
978-1-933171-51-7,The Voice Loss,Brittany Harris,Literary Fiction,1975,9
978-1-303-87052-1,First Of The Endless Day,Michelle Hebert,Children Books,1999,20
978-0-15-737415-5,The Ultimate Detective,Jennifer Gonzales,Mystery/Thriller,2015,15
978-1-283-64826-4,Dish: 1892,Francisco Morrow,Cooking,1955,20
978-1-170-83281-3,Breakthrough And The Network,Anne Clark,Science & Technology,1993,2
978-1-278-16211-9,The Quantum Of Alexanders,Cynthia Tucker,Science & Technology,1956,2
978-0-9599302-6-9,Colonization Of The Secret Era,Gregory Klein,Science Fiction,1952,20
978-0-690-86756-5,Voice And The Soul,Joseph Young,Poetry,1978,20
978-0-14-212217-4,The Together Of Shirleys,Mark Pratt,Romance,1976,3
978-0-85575-912-4,Singularity: A Android Story,Joshua Morse,Science Fiction,1987,1
978-1-03-958029-9,Success Of The Final Season,Daniel Cox,Self-Help,1996,3
978-0-229-15738-9,Saga Above Night,Sarah Burke,Graphic Novels & Comics,2017,5
978-1-68227-080-6,Destination Of The Hidden Year,Corey Moore,Travel & Exploration,2007,10
978-1-78867-087-6,The Inside Of Craigs,Heather Park,Biography & Autobiography,1965,19
978-1-4539-7060-7,Analysis: A Self Story,Sean Bullock,Psychology,1991,4
978-1-70578-468-6,Technology Against Desert,Crystal Richardson,Science & Technology,2004,4
978-0-8421-2202-3,The Endless Mastering,Tyler Brown,Cooking,1959,4
978-1-58278-072-6,Villains: A Powers Story,Karen Bell,Graphic Novels & Comics,2000,11
978-1-338-13828-3,Magic: 1984,Matthew Morales,Fantasy,1998,10
978-1-77046-077-5,Voice In The Island,Courtney Roth,Literary Fiction,1998,9
978-0-07-026109-9,Vanished In The Sea,Dean Shepard,Mystery/Thriller,1999,11
978-0-923642-01-3,Hannah'S Meaning,Dr. Evan Henson,Philosophy,2004,19
978-0-901317-38-4,Nightmare: A Supernatural Story,Steven Clark,Horror,1957,20
978-1-72576-894-9,Pages Within Desert,Mrs. Tracy Cameron,Memoir,1966,13
978-0-398-18481-0,The Code Of Shellys,April Martinez,Mystery/Thriller,1973,20
978-0-9859781-3-6,When Quantum Meets Code,Lucas Griffin,Science & Technology,2010,18
978-1-290-18691-9,How To Create Struggle,Richard Travis,Biography & Autobiography,2015,6
978-0-7635-7827-5,How To Discover Rituals,Roger Hodge,Self-Help,1957,19
978-1-85117-257-3,Colonization After Island,Jeffery Contreras,Science Fiction,1955,8
978-0-15-789655-8,John'S School,Keith Rangel,Children Books,1970,1
978-0-618-35111-4,When Resilience Meets Intelligence,Jonathan Cox,Self-Help,1976,13
978-0-237-05923-1,The Final Together,Scott Alvarez,Romance,1967,2
978-0-8473-2744-7,Development Between Empire,Samuel Mitchell,Psychology,1950,13
978-1-09-151297-9,Cadence: A Verses Story,Ryan Ruiz,Poetry,2000,4
978-0-7717-4954-4,Mark'S Potential,Christina Gibbs,Self-Help,1969,10
978-0-325-20522-9,How To Embrace Productivity,Terry Gould,Self-Help,1989,15
978-1-5373-7327-0,Home: A Memory Story,Amber Flowers,Literary Fiction,1968,10
978-0-03-101359-0,How To Remember School,Mary Salazar,Children Books,1987,8
978-0-7980-9348-4,Case: A Evidence Story,Tammy Nelson,Mystery/Thriller,1976,18
978-0-464-81290-6,Jason'S Prophecy,Alexander Williams,Fantasy,1973,13
978-0-85382-901-0,The Magic Of Veronicas,Tara Nelson,Children Books,1981,11
978-0-19-456029-0,The Hidden Conspiracy,Sarah Cardenas,Mystery/Thriller,2012,10
978-1-196-44162-4,How To Create Civilizations,Charles Simpson,History,1988,20
978-1-357-35001-7,Path: A Journey Story,Craig Miller,Literary Fiction,1990,11
978-0-11-147809-7,Neural Of The Lost Century,Michael Chase,Science Fiction,2017,16
978-1-158-39176-9,When Time Meets Singularity,Ashley Vazquez,Science Fiction,2002,6
978-0-07-741297-5,Recipes In The City,Robert Walker,Cooking,2014,11
978-1-09-260892-3,The Ultimate Clarity,Charles Miller,Self-Help,1973,8
978-0-7414-7655-5,Wonder Through Garden,Eddie Hurley,Children Books,2002,14
978-1-928600-77-0,When Little Meets Happy,Derek Moody,Children Books,2018,5
978-0-265-77215-7,Samantha'S Self,Steven Macdonald,Psychology,1969,15
978-0-245-16219-0,Happy In The Island,Trevor Cooley,Children Books,1993,6
978-1-234-57883-1,Data Of The Forgotten Age,Andre Adams,Science & Technology,1981,16
978-0-360-13122-4,Reflection After Valley,John Campos,Literary Fiction,1974,18
978-0-266-99288-2,The Adventures Adventure,Jessica Thompson,Children Books,1951,4
978-1-5494-7098-1,Discovery: A Brave Story,Pamela Adams,Children Books,1964,16
978-1-227-66696-5,Friendly: 1881,Jordan Thomas,Children Books,2000,15
978-1-80569-685-8,The Breakthrough Breakthrough,Matthew Delacruz,Science & Technology,1986,12
978-1-356-47281-9,Artificial: 1843,Krista Jackson,Science Fiction,1954,2
978-0-931663-88-8,Secret Under Village,Jonathon Herrera,Children Books,2009,9
978-1-929987-02-3,Enterprise Above Empire,Laura Baker,Business & Finance,1992,4
978-1-08-926113-1,Prophecy: A Quest Story,Joshua Coleman,Fantasy,1960,12
978-1-923457-99-7,Nano And The Future,Shelby Sullivan,Science Fiction,1956,1
978-1-5124-2834-6,The Mindset Of Roberts,Clifford Guzman,Self-Help,1963,15
978-0-536-54417-9,The Achievement Of Cliffords,Melissa Patel,Business & Finance,1961,20
978-1-57945-873-7,The Endless Rain,Tonya Anderson,Memoir,2015,8
978-1-69401-436-8,When Crisis Meets Ultimate,Jonathan Martinez,Graphic Novels & Comics,1960,11
978-1-338-21787-2,Whisper Of The Forgotten Century,Mrs. Lori Barnes,Mystery/Thriller,2006,20
978-0-924510-12-0,The Lost Tiny,Michael Carlson,Children Books,2002,19
978-1-4887-3429-8,Spices In The Village,Allison Thomas,Cooking,2021,19
978-0-613-04712-8,Karla'S Magic,James Aguirre,Fantasy,1951,4
978-0-7353-6654-1,The Loss Soul,Steven Smith,Literary Fiction,1979,8
978-1-5459-3570-5,Improvement: A Confidence Story,Caroline Allen,Self-Help,2006,6
